account_id,product_id,MAG,AG,date_id,promo_flag,promo_discount_perc,base_demand,ordered_units
1,4912,W91,3010,1508,1,24.92770498,32,304.8790286
1,4912,W91,3010,1515,1,24.92770498,32,305.3255438
1,4912,W91,3010,1522,1,15.61596036,32,186.2608915
1,4914,W91,3010,1501,1,49.81164961,0,587.7929173
1,4914,W91,3010,1508,0,0,0,-51.06594439
1,4914,W91,3010,1515,0,0,0,-50.61942915
1,4914,W91,3010,1522,0,0,0,-50.17291391
1,5024,E01,620,1501,0,0,17,8.592151461
1,5024,E01,620,1508,0,0,17,9.038666702
1,5024,E01,620,1515,0,0,17,9.485181943
1,5024,E01,620,1522,0,0,17,9.931697184
1,5030,I36,5041,1501,1,30.5505533,0,237.208563
1,5030,I36,5041,1508,1,30.5505533,0,237.6550782
1,5030,I36,5041,1515,1,30.47047139,0,237.0737858
1,5030,I36,5041,1522,1,30.530529,0,238.2911077
1,5033,E01,7456,1501,0,0,0,-10.53893901
1,5033,E01,7456,1508,0,0,6.481481481,-2.798435026
1,5033,E01,7456,1515,1,57.12966512,18.51851852,744.4221772
1,5033,E01,7456,1522,0,0,25,18.93456329
1,5036,E01,620,1501,0,0,6,-3.78678943
1,5036,E01,620,1508,0,0,1,-8.967065503
1,5036,E01,620,1515,0,0,7,-1.768400685
1,5036,E01,620,1522,0,0,1,-8.074035021
1,5072,E01,5100,1501,1,17.20245689,0,210.2452204
1,5072,E01,5100,1508,1,17.20245689,0,210.6917356
1,5072,E01,5100,1515,1,17.20245689,0,211.1382508
1,5073,E01,5100,1501,0,0,0,-10.53893901
1,5073,E01,5100,1508,0,0,0,-10.09242377
1,5073,E01,5100,1515,0,0,0,-9.645908525
